tanggal,tahun,bulan,week,nama_provinsi,nama_kota,nama_kecamatan,hospitalized,self_isolation,recovered,recovered_delta,total_deaths,total_deaths_delta,total_cases,total_cases_delta,recovery_rate,mortality_rate
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,83,376,4807,456,78,3,5344,824,0.21800453514739229,3.5374149659863946E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,93,413,4901,595,99,8,5506,999,0.16323064113238966,3.2972522897585345E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,109,380,4190,520,74,8,4753,898,0.19899316109422494,3.5144376899696049E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,62,229,3367,412,84,8,3742,609,0.1659519936911627,4.1401744787816054E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,93,244,3653,492,57,5,4047,735,0.19222268996000841,2.9993685539886341E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,103,446,4891,506,93,6,5533,942,0.17799046544634084,3.3844026347392554E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA UTARA,CILINCING,39,332,4315,371,85,4,4771,694,0.15685775564360754,3.0898978516121995E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,67,256,3015,391,51,3,3389,642,0.13839798026164793,2.3410603626348404E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA UTARA,KOJA,59,335,4866,624,88,7,5348,936,0.20754073189456623,3.7533054678836474E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,55,170,2506,237,51,5,2782,409,0.12474488526059037,2.5387027726616555E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,83,340,3694,411,64,2,4181,756,0.13564425513164174,2.3500899643814489E-3
2021-01-23,2021,January,4,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,137,739,6056,555,122,8,7054,1328,0.13967111787633479,2.8137180285523191E-3
2021-01-23,2021,January,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,49,108,17,1,0,158,65,4.3884599756196671E-2,4.0633888663145062E-4
2021-01-23,2021,January,4,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,38,148,18,1,1,187,57,6.3958513396715641E-2,4.3215211754537599E-4
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,80,657,7430,534,174,12,8341,625,0.17746250119422949,4.1559186013184297E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,50,441,4487,449,86,3,5064,419,0.17132493318060329,3.283696067201222E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,KALI DERES,44,499,4130,330,94,7,4767,453,0.13632612642350223,3.1028222478956926E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,95,581,6010,503,113,5,6799,582,0.17697812067493154,3.3275420359845697E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,63,619,4953,464,76,6,5711,563,0.17885386198678366,2.7443758350485683E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,PALMERAH,47,498,4459,280,111,6,5115,448,0.15193021908753279,3.7820709393846467E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,37,182,2283,182,44,8,2546,185,0.17492912420504175,3.3713891655811814E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA BARAT,TAMBORA,32,305,3120,230,79,6,3536,309,0.16296683207103682,4.1264037607730477E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,58,257,2924,209,49,2,3288,261,0.1416735306943166,2.3741460342070835E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,37,177,2330,164,41,1,2585,191,0.16551822121190596,2.9125523904240959E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,15,274,2449,171,76,4,2814,245,0.15209290771332754,4.7199105701155137E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,117,714,5350,432,118,10,6299,662,0.16907907211933507,3.7292206560900071E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,MENTENG,27,178,1973,154,38,3,2216,169,0.1718940581982924,3.3106813033629552E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,20,190,2276,194,50,4,2536,182,0.16795808427422332,3.6897645930189654E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,SENEN,42,211,2597,153,56,6,2906,224,0.14631810242830581,3.155107329990422E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,27,325,3560,178,74,4,3986,307,0.1650363914514858,3.4305317324185248E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,36,399,4188,328,71,3,4694,405,0.14560372701039531,2.4684490491256126E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,38,627,5760,718,90,7,6515,615,0.17062622193257895,2.6660347176965461E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,18,379,3393,319,56,10,3846,330,0.14650259067357513,2.4179620034542313E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,69,556,5125,451,102,12,5852,529,0.17410653621415953,3.4651447207501018E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,25,420,3386,325,53,0,3884,390,0.16649456655357231,2.6060874268574521E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,60,379,3272,245,58,7,3769,357,0.16986813415014018,3.0111099574291352E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,70,508,5887,587,111,11,6576,508,0.16166414938898804,3.0481944253741588E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,40,518,3899,378,68,7,4525,469,0.13652438810882733,0.00238103575055149
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,53,350,2983,278,50,3,3436,346,0.1577889447236181,2.6448029621793175E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA SELATAN,TEBET,28,489,4287,336,95,7,4899,480,0.18415739507710813,4.0809313114824521E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,162,494,6862,581,117,8,7635,582,0.18985695708712613,3.2371413551725093E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,48,600,5363,460,60,5,6071,572,0.17057345504277854,1.9083362488470468E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,48,488,4775,439,92,11,5403,447,0.14730834490205152,2.8381921949714637E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,195,655,7429,730,167,16,8446,743,0.21768687549447652,4.8934860960529788E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,94,292,5184,377,83,5,5653,309,0.21947502116850126,3.5139712108382725E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,55,523,5287,386,112,13,5977,471,0.17413213885778275,3.688821553257361E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,83,459,4576,386,79,5,5197,444,0.20019249278152068,3.4561203954851694E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,53,309,3581,214,87,3,4030,288,0.16554944292912949,4.0220054551338355E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,59,411,3952,299,64,7,4486,439,0.19395367098547311,3.1409501374165686E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,86,352,5359,468,98,5,5895,362,0.18314480024606131,3.349167834318718E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA UTARA,CILINCING,47,323,4622,307,87,2,5079,308,0.15755922958922788,2.9657405829214248E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,22,277,3298,283,52,1,3649,260,0.14301201162135208,2.2548892068860846E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA UTARA,KOJA,59,305,5216,350,92,4,5672,324,0.206967700976113,3.6505039282596621E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,35,223,2705,199,55,4,3018,236,0.12864412422123936,2.6156845959956249E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,50,316,4031,337,67,3,4464,283,0.13963558265207149,2.3209089649438826E-3
2021-01-30,2021,January,5,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,78,991,6714,658,128,6,7911,857,0.14226083271533002,2.7121517109863335E-3
2021-01-30,2021,January,5,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,61,132,24,2,1,195,37,4.9107142857142856E-2,7.4404761904761901E-4
2021-01-30,2021,January,5,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,0,50,170,22,1,0,221,34,6.7114093959731544E-2,3.9478878799842083E-4
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,116,734,8121,691,183,9,9154,813,0.18249438202247192,4.1123595505617979E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,68,426,4963,476,102,16,5559,495,0.17625541586760424,3.6224163647986364E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,KALI DERES,109,390,4674,544,100,6,5273,506,0.145839183749883,3.120222159817779E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,113,556,6674,664,127,14,7470,671,0.18341715447824772,3.490257509550114E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,146,610,5636,683,81,5,6473,762,0.1890957892970978,2.7176648213387018E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,PALMERAH,119,385,5009,550,118,7,5631,516,0.1615702212760467,3.8062060512225018E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,37,164,2486,203,44,0,2731,185,0.18041947891719282,3.1932651135786342E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA BARAT,TAMBORA,57,245,3514,394,84,5,3900,364,0.17143972288627604,4.0981607064448453E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,31,187,3242,318,53,4,3513,225,0.15091002187776381,2.4670669831960155E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,41,185,2546,216,43,2,2815,230,0.17006212009885779,2.8722196246075745E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,25,165,2730,281,78,2,2998,184,0.15935092225075881,4.5528834928788234E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,103,578,6077,727,123,5,6881,582,0.18243770639447612,3.6925848093665565E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,MENTENG,29,151,2152,179,43,5,2375,159,0.17587446878064728,3.5142203334423013E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,29,240,2471,195,51,1,2791,255,0.17116929897478525,3.5328345802161263E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,SENEN,39,234,2814,217,61,5,3148,242,0.15006399317406144,3.2529863481228667E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,56,300,3863,303,75,1,4294,308,0.16961580680570801,3.2930845225027441E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,154,530,4615,427,75,4,5374,680,0.14915484308845867,2.4239681975372481E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,155,697,6502,742,102,12,7456,941,0.1811142061281337,2.8412256267409471E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,72,311,3789,396,56,0,4228,382,0.15381804895871393,2.2733731173628872E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,106,453,5719,594,105,3,6383,531,0.18337180967038605,3.3666794921123509E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,63,305,3844,458,62,9,4274,390,0.17960938230071957,2.8969255209793476E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,65,339,3734,462,60,2,4198,429,0.18120056291551415,2.9116319697190273E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,163,645,6573,686,119,8,7500,924,0.16853846153846153,3.0512820512820513E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,71,429,4434,535,76,8,5010,485,0.14659305055046781,2.512645882236255E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,52,261,3409,426,61,11,3783,347,0.16861212780690474,3.0171134632505686E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA SELATAN,TEBET,83,403,4709,422,100,5,5295,396,0.19177356953777236,4.0724903278354712E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,208,606,7461,599,126,9,8401,766,0.19369661725382278,3.2711129572418804E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,105,587,6021,658,66,6,6779,708,0.1806914350879299,1.9806734289658486E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,92,482,5300,525,99,7,5973,570,0.15313935681470137,2.8605276084255542E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,244,864,8231,802,182,15,9521,1075,0.2233043950081389,4.9376017362995116E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,69,522,5571,387,94,11,6256,603,0.22005846105229895,3.7130668352030336E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,103,468,5824,537,125,13,6520,543,0.18052197631888908,3.8745273076684645E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,187,387,5146,570,83,4,5803,606,0.2113086683365499,3.4082043280088694E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,53,278,3944,363,94,7,4369,339,0.17252088710030183,4.1118061327151045E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,128,397,4434,482,70,6,5029,543,0.20226256728400693,3.1931393121065596E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,153,599,5739,380,108,10,6599,704,0.18088124054462934,3.4039334341906201E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA UTARA,CILINCING,144,548,4967,345,94,7,5753,674,0.15924465390657561,3.0136898464300601E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,45,380,3572,274,61,9,4058,409,0.14470326108973061,2.4711363176017826E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA UTARA,KOJA,122,475,5579,363,98,6,6274,602,0.20534432625418675,3.6070521550296292E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,60,219,2983,278,59,4,3321,303,0.1355354627652324,2.6807215230133128E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,106,347,4398,367,70,3,4921,457,0.14137387894178532,2.2501526889324632E-3
2021-02-06,2021,February,1,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,132,778,7776,1062,136,8,8822,911,0.1546939343903555,2.7055523504486046E-3
2021-02-06,2021,February,1,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,10,191,59,2,0,203,8,6.9963369963369965E-2,7.326007326007326E-4
2021-02-06,2021,February,1,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,2,20,255,85,1,0,278,57,9.7105864432597111E-2,3.8080731150038082E-4
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,336,343,9039,918,196,13,9914,760,0.19063587472318885,4.1337129600337447E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,313,191,5536,573,111,9,6151,592,0.18109849847885112,3.6311295757139586E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,KALI DERES,175,194,5251,577,103,3,5723,450,0.15589466496452217,3.0579223940860375E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,324,209,7409,735,135,8,8077,607,0.19090932515653586,3.4785745574480147E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,237,279,6391,755,89,8,6996,523,0.20134841372357518,2.803944425191393E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,PALMERAH,207,208,5554,545,122,4,6091,460,0.17070322104745514,3.749692648143595E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,117,102,2698,212,45,1,2962,231,0.18336278374337367,3.0583118118798422E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA BARAT,TAMBORA,232,134,3834,320,90,6,4290,390,0.17341354199647202,4.0707404224523949E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,102,156,3489,247,58,5,3805,292,0.15320774601501777,2.5468756861195276E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,100,87,2793,247,44,1,3024,209,0.17587053711982872,2.7706063849883508E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,78,101,3004,274,82,4,3265,267,0.16249256234110457,4.4355493049169688E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,255,302,6912,835,127,4,7596,715,0.19396660586502035,3.5639118843833308E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,MENTENG,65,90,2375,223,47,4,2577,202,0.18135308491142332,3.5888821014050092E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,109,96,2833,362,52,1,3090,299,0.18051484643812923,3.3133681661781573E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,SENEN,120,85,3172,358,67,6,3444,296,0.15931692616775489,3.3651431441486688E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,118,177,4263,400,83,8,4641,347,0.17580831408775982,3.4229627185747278E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,191,223,5374,759,76,1,5864,490,0.16120226775054744,2.2797492275849658E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,157,419,7451,949,113,11,8140,684,0.19487890359366009,2.9554846471726735E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,102,203,4271,482,65,9,4641,413,0.16096329237958845,2.449687193789101E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,220,273,6384,665,113,8,6990,607,0.19089196543372305,3.3788834733726042E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,78,179,4212,368,67,5,4536,262,0.1862398302087018,2.9625044216483906E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,135,195,4163,429,64,4,4557,359,0.18774240101019213,2.8862631911247406E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,239,316,7481,908,134,15,8170,670,0.17860382944181827,3.1991596237406295E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,129,250,5009,575,80,4,5468,458,0.15614089775561096,2.4937655860349127E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,121,107,3765,356,64,3,4057,274,0.17351030001382553,2.9494446748698096E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA SELATAN,TEBET,128,233,5315,606,109,9,5785,490,0.20216812476226703,4.1460631418790417E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,261,258,8378,917,144,18,9041,640,0.2041224052236624,3.5084299775850307E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,237,295,6872,851,72,6,7476,697,0.19298491954281222,2.021960740262293E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,230,276,5948,648,104,5,6558,585,0.16076979214530909,2.8110387328702329E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,281,368,9582,1351,197,15,10428,907,0.22204713461404768,4.5651519013741801E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,158,198,6288,717,107,13,6751,495,0.23093873953283384,3.9297781695313647E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,214,269,6629,805,132,7,7244,724,0.19201691625872608,3.8235379312342496E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,244,232,5851,705,91,8,6418,615,0.22328652114181041,3.4727522515646467E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,154,173,4469,525,96,2,4892,523,0.18240816326530612,3.9183673469387753E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,235,247,5228,794,83,13,5793,764,0.20774060240006359,0.00329810061193674
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,224,173,6591,852,121,13,7109,510,0.19394420903954801,3.5604990583804142E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA UTARA,CILINCING,189,176,5715,748,101,7,6181,428,0.17434411226357535,3.0811470408785846E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,129,164,4042,470,66,5,4401,343,0.15367068395240085,2.5092194806676043E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA UTARA,KOJA,208,197,6254,675,107,9,6766,492,0.21709247431269091,3.7142460427658985E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,126,113,3236,253,61,2,3536,215,0.14035392088827203,2.6457321304649548E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,330,194,5029,631,77,7,5630,709,0.14857598676435832,2.274875915859135E-3
2021-02-13,2021,February,2,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,324,391,8735,959,148,12,9598,776,0.16380070133328334,2.7753295703864833E-3
2021-02-13,2021,February,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SELATAN,0,3,203,12,2,0,208,5,7.3684210526315783E-2,7.2595281306715059E-4
2021-02-13,2021,February,2,DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTARA,2,10,277,22,1,0,290,12,0.10339678984695783,3.7327360955580441E-4
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,175,229,9716,677,204,8,10324,410,0.19837073031299129,4.1650503276914599E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,148,131,5988,452,117,6,6384,233,0.19044590038801604,3.7211373322307739E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,KALI DERES,107,141,5611,360,105,2,5964,241,0.16240701612202957,0.00303916177023937
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,155,226,7895,486,142,7,8418,341,0.19726157459460811,3.5479599230442494E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,135,190,6866,475,91,2,7282,286,0.20964245366553694,2.7785411132484504E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,PALMERAH,108,169,5933,379,133,11,6343,252,0.17798110094495276,3.9898005099745009E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,51,71,2891,193,47,2,3060,98,0.19032258064516128,3.0941408821593152E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA BARAT,TAMBORA,124,107,4191,357,95,5,4517,227,0.18249510124101895,4.136729806226867E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,64,52,3771,282,58,0,3945,140,0.16088570331498783,2.4745082981355859E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,48,51,2965,172,47,3,3111,87,0.18143434096193856,2.8760249663443887E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,42,97,3181,177,86,4,3406,141,0.16607497128537121,4.489923775712645E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,133,161,7453,541,136,9,7883,287,0.20405760595772643,3.7235790165370715E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,MENTENG,33,48,2527,152,50,3,2658,81,0.18583615237534931,3.6770113251948814E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,57,57,3035,202,60,8,3209,119,0.18703395575275775,3.6975411351451285E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,SENEN,60,68,3372,200,69,2,3569,125,0.16404767696424227,3.3568474823643881E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,67,95,4555,292,90,7,4807,166,0.18264565539917399,3.6088054853843378E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,135,152,5784,410,79,3,6150,286,0.16744347624699649,2.2870046029586314E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,152,270,8078,627,124,11,8624,484,0.20345557122708038,3.1231110215595406E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,58,184,4613,342,70,5,4925,284,0.16748965216759859,2.5415728705250164E-3
2021-02-20,2021,February,3,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,153,250,6874,490,122,9,7399,409,0.19602475261641999,3.4790543816123421E-3
